drawTime,result
1734136020000,1
1734136110000,0
1734136200000,9
1734136290000,2
1734136380000,6
1734136470000,0
1734136560000,1
1734136650000,7
1734136740000,1
1734136830000,3
1734136920000,4
1734137010000,0
1734137100000,3
1734137190000,4
1734137280000,6
1734137370000,0
1734137460000,8
1734137550000,1
1734137640000,8
1734137730000,3
1734137820000,8
1734137910000,5
1734138000000,9
1734138090000,1
1734138180000,3
1734138270000,5
1734138360000,3
1734138450000,1
1734138540000,1
1734138630000,9
1734138720000,8
1734138810000,5
1734138900000,2
1734138990000,3
1734139080000,4
1734139170000,5
1734139260000,1
1734139350000,3
1734139440000,1
1734139530000,3
1734139620000,2
1734139710000,1
1734139800000,4
1734139890000,1
1734139980000,3
1734140070000,0
1734140160000,5
1734140250000,1
1734140340000,9
1734140430000,3
1734140520000,5
1734140610000,3
1734140700000,9
1734140790000,5
1734140880000,0
1734140970000,3
1734141060000,4
1734141150000,5
1734141240000,4
1734141330000,9
1734141420000,9
1734141510000,0
1734141600000,6
1734141690000,4
1734141780000,3
1734141870000,2
1734141960000,0
1734142050000,8
1734142140000,5
1734142230000,3
1734142320000,0
1734142410000,3
1734142500000,4
1734142590000,5
1734142680000,6
1734142770000,1
1734142860000,8
1734142950000,8
1734143040000,2
1734143130000,0
1734143220000,9
1734143310000,3
1734143400000,7
1734143490000,5
1734143580000,2
1734143670000,2
1734143760000,7
1734143850000,6
1734143940000,0
1734144030000,2
1734144120000,4
1734144210000,7
1734144300000,6
1734144390000,5
1734144480000,1
1734144570000,9
1734144660000,7
1734144750000,0
1734144840000,6
1734144930000,7
1734145020000,2
1734145110000,7
1734145200000,0
1734145290000,1
1734145380000,6
1734145470000,7
1734145560000,5
1734145650000,5
1734145740000,6
1734145830000,5
1734145920000,7
1734146010000,5
1734146100000,4
1734146190000,4
1734146280000,0
1734146370000,0
1734146460000,5
1734146550000,1
1734146640000,9
1734146730000,8
1734146820000,8
1734146910000,8
1734147000000,6
1734147090000,6
1734147180000,6
1734147270000,0
1734147360000,1
1734147450000,8
1734147540000,3
1734147630000,3
1734147720000,0
1734147810000,4
1734147900000,8
1734147990000,3
1734148080000,7
1734148170000,1
1734148260000,3
1734148350000,3
1734148440000,1
1734148530000,4
1734148620000,5
1734148710000,3
1734148800000,9
1734148890000,9
1734148980000,2
1734149070000,0
1734149160000,5
1734149250000,6
1734149340000,2
1734149430000,6
1734149520000,7
1734149610000,6
1734149700000,8
1734149790000,3
1734149880000,1
1734149970000,7
1734150060000,4
1734150150000,7
1734150240000,9
1734150330000,0
1734150420000,0
1734150510000,5
1734150600000,4
1734152040000,9
1734152130000,5
1734152220000,8
1734152310000,2
1734152400000,3
1734152490000,7
1734152580000,9
1734152670000,7
1734152760000,3
1734152850000,8
1734152940000,2
1734153030000,6
1734153120000,3
1734153210000,3
1734153300000,9
1734153390000,8
1734153480000,4
1734153570000,8
1734153660000,7
1734153750000,0
1734153840000,1
1734153930000,8
1734154020000,4
1734154110000,3
1734154200000,6
1734154290000,6
1734154380000,5
1734154470000,1
1734154560000,7
1734154650000,2
1734154740000,9
1734154830000,6
1734154920000,7
1734155010000,8
1734155100000,3
1734155190000,4
1734155280000,8
1734155370000,7
1734155460000,2
1734155550000,1
1734155640000,2
1734155730000,2
1734155820000,3
1734155910000,6
1734156000000,5
1734156090000,7
1734156180000,3
1734156270000,6
1734156360000,2
1734156450000,4
1734156540000,6
1734156630000,2
1734156720000,4
1734156810000,3
1734156900000,8
1734156990000,4
1734157080000,8
1734157170000,7
1734157260000,1
1734157350000,3
1734157440000,8
1734157530000,2
1734157620000,6
1734157710000,3
1734157800000,5
1734157890000,0
1734157980000,8
1734158070000,0
1734158160000,3
1734158250000,4
1734158340000,7
1734158430000,7
1734158520000,5
1734158610000,0
1734158700000,1
1734158790000,6
1734158880000,6
1734158970000,0
1734159060000,0
1734159150000,9
1734159240000,2
1734159330000,0
1734159420000,9
1734159510000,8
1734159600000,4
1734159690000,2
1734159780000,9
1734159870000,1
1734159960000,3
1734160050000,3
1734160140000,7
1734160230000,3
1734160320000,9
1734160410000,8
1734160500000,3
1734160590000,3
1734160680000,9
1734160770000,4
1734160860000,9
1734160950000,2
1734161040000,3
1734161130000,7
1734161220000,4
1734161310000,1
1734161400000,1
1734161490000,3
1734161580000,7
1734161670000,9
1734161760000,5
1734161850000,9
1734161940000,0
1734162030000,9
1734162120000,6
1734162210000,9
1734162300000,2
1734162390000,2
1734162480000,7
1734162570000,6
1734162660000,2
1734162750000,0
1734162840000,6
1734162930000,0
1734163020000,9
1734163110000,4
1734163200000,3
1734163290000,3
1734163380000,3
1734163470000,7
1734163560000,6
1734163650000,0
1734163740000,2
1734163830000,3
1734163920000,5
1734164010000,2
1734164100000,2
1734164190000,9
1734164280000,3
1734164370000,0
1734164460000,0
1734164550000,9
1734164640000,6
1734164730000,5
1734164820000,1
1734164910000,7
1734165000000,9
1734165090000,9
1734165180000,9
1734165270000,1
1734165360000,0
1734165450000,1
1734165540000,5
1734165630000,4
1734165720000,0
1734165810000,8
1734165900000,1
1734165990000,4
1734166080000,5
1734166170000,9
1734166260000,4
1734166350000,0
1734166440000,5
1734166530000,5
1734166620000,1
1734166710000,1
1734166800000,8
1734166890000,3
1734166980000,2
1734167070000,8
1734167160000,6
1734167250000,2
1734167340000,0
1734167430000,9
1734167520000,8
1734167610000,1
1734167700000,0
1734167790000,9
1734167880000,6
1734167970000,1
1734168060000,8
1734168150000,5
1734168240000,8
1734168330000,2
1734168420000,8
1734168510000,8
1734168600000,2
1734168690000,2
1734168780000,5
1734168870000,0
1734168960000,6
1734169050000,6
1734169140000,4
1734169230000,9
1734169320000,2
1734169410000,2
1734169500000,2
1734169590000,5
1734169680000,6
1734169770000,1
1734169860000,7
1734169950000,5
1734170040000,6
1734170130000,9
1734170220000,1
1734170310000,7
1734170400000,2
1734170490000,0
1734170580000,4
1734170670000,5
1734170760000,9
1734170850000,3
1734170940000,7
1734171030000,9
1734171120000,9
1734171210000,0
1734171300000,5
1734171390000,8
1734171480000,4
1734171570000,0
1734171660000,8
1734171750000,7
1734171840000,7
1734171930000,1
1734172020000,7
1734172110000,9
1734172200000,9
1734172290000,8
1734172380000,6
1734172470000,1
1734172560000,1
1734172650000,3
1734172740000,1
1734172830000,5
1734172920000,4
1734173010000,4
1734173100000,8
1734173190000,8
1734173280000,2
1734173370000,1
1734173460000,8
1734173550000,6
1734173640000,5
1734173730000,0
1734173820000,1
1734173910000,8
1734174000000,5
1734174090000,5
1734174180000,4
1734174270000,3
1734174360000,6
1734174450000,8
1734174540000,5
1734174630000,2
1734174720000,3
1734174810000,4
1734174900000,0
1734174990000,8
1734175080000,3
1734175170000,9
1734175260000,5
1734175350000,8
1734175440000,9
1734175530000,9
1734175620000,1
1734175710000,0
1734175800000,6
1734175890000,5
1734175980000,6
1734176070000,4
1734176160000,0
1734176250000,7
1734176340000,3
1734176430000,7
1734176520000,3
1734176610000,9
1734176700000,2
1734176790000,1
1734176880000,9
1734176970000,6
1734177060000,8
1734177150000,6
1734177240000,4
1734177330000,2
1734177420000,8
1734177510000,8
1734177600000,7
1734177690000,0
1734177780000,2
1734177870000,0
1734177960000,8
1734178050000,6
1734178140000,2
1734178230000,1
1734178320000,5
1734178410000,3
1734178500000,9
1734178590000,1
1734178680000,7
1734178770000,7
1734178860000,7
1734178950000,1
1734179040000,6
1734179130000,2
1734179220000,7
1734179310000,4
1734179400000,3
1734179490000,4
1734179580000,5
1734179670000,0
1734179760000,7
1734179850000,7
1734179940000,4
1734180030000,6
1734180120000,0
1734180210000,9
1734180300000,5
1734180390000,8
1734180480000,5
1734180570000,2
1734180660000,9
1734180750000,9
1734180840000,7
1734180930000,3
1734181020000,0
1734181110000,6
1734181200000,7
1734181290000,0
1734181380000,5
1734181470000,7
1734181560000,2
1734181650000,7
1734181740000,2
1734181830000,2
1734181920000,8
1734182010000,5
1734182100000,6
1734182190000,5
1734182280000,2
1734182370000,8
1734182460000,9
1734182550000,1
1734182640000,5
1734182730000,0
1734182820000,0
1734182910000,1
1734183000000,4
1734183090000,9
1734183180000,5
1734183270000,1
1734183360000,5
1734183450000,0
1734183540000,7
1734183630000,6
1734183720000,9
1734183810000,4
1734183900000,6
1734183990000,2
1734184080000,9
1734184170000,6
1734184260000,6
1734184350000,1
1734184440000,1
1734184530000,4
1734184620000,3
1734184710000,3
1734184800000,1
1734184890000,6
1734184980000,4
1734185070000,2
1734185160000,3
1734185250000,0
1734185340000,5
1734185430000,9
1734185520000,3
1734185610000,3
1734185700000,0
1734185790000,2
1734185880000,9
1734185970000,7
1734186060000,2
1734186150000,1
1734186240000,2
1734186330000,0
1734186420000,7
1734186510000,7
1734186600000,0
1734186690000,4
1734186780000,8
1734186870000,3
1734186960000,5
1734187050000,2
1734187140000,6
1734187230000,0
1734187320000,3
1734187410000,9
1734187500000,0
1734187590000,3
1734187680000,1
1734187770000,9
1734187860000,5
1734187950000,6
1734188040000,7
1734188130000,3
1734188220000,8
1734188310000,9
1734188400000,2
1734188490000,5
1734188580000,5
1734188670000,1
1734188760000,3
1734188850000,7
1734188940000,7
1734189030000,4
1734189120000,5
1734189210000,8
1734189300000,6
1734189390000,0
1734189480000,5
1734189570000,7
1734189660000,3
1734189750000,4
1734189840000,4
1734189930000,9
1734190020000,9
1734190110000,6
1734190200000,5
1734190290000,0
1734190380000,2
1734190470000,6
1734190560000,8
1734190650000,4
1734190740000,7
1734190830000,8
1734190920000,7
1734191010000,2
1734191100000,4
1734191190000,2
1734191280000,0
1734191370000,1
1734191460000,9
1734191550000,1
1734191640000,8
1734191730000,2
1734191820000,0
1734191910000,4
1734192000000,6
1734192090000,3
1734192180000,6
1734192270000,6
1734192360000,0
1734192450000,0
1734192540000,9
1734192630000,8
1734192720000,7
1734192810000,4
1734192900000,6
1734192990000,0
1734193080000,3
1734193170000,2
1734193260000,1
1734193350000,2
1734193440000,8
1734193530000,5
1734193620000,8
1734193710000,1
1734193800000,3
1734193890000,9
1734193980000,5
1734194070000,0
1734194160000,0
1734194250000,1
1734194340000,2
1734194430000,2
1734194520000,0
1734194610000,0
1734194700000,0
1734194790000,8
1734194880000,8
1734194970000,0
1734195060000,7
1734195150000,4
1734195240000,0
1734195330000,3
1734195420000,3
1734195510000,7
1734195600000,3
1734195690000,8
1734195780000,7
1734195870000,2
1734195960000,0
1734196050000,6
1734196140000,8
1734196230000,5
1734196320000,2
1734196410000,7
1734196500000,6
1734196590000,4
1734196680000,7
1734196770000,1
1734196860000,6
1734196950000,7
1734197040000,1
1734197130000,5
1734197220000,1
1734197310000,1
1734197400000,1
1734197490000,1
1734197580000,3
1734197670000,7
1734197760000,6
1734197850000,8
1734197940000,2
1734198030000,1
1734198120000,5
1734198210000,4
1734198300000,6
1734198390000,6
1734198480000,9
1734198570000,5
1734198660000,1
1734198750000,7
1734198840000,3
1734198930000,0
1734199020000,1
1734199110000,7
1734199200000,9
1734199290000,9
1734199380000,4
1734199470000,0
1734199560000,6
1734199650000,7
1734199740000,3
1734199830000,5
1734199920000,4
1734200010000,2
1734200100000,7
1734200190000,7
1734200280000,8
1734200370000,4
1734200460000,5
1734200550000,8
1734200640000,8
1734200730000,6
1734200820000,2
1734200910000,5
1734201000000,5
1734201270000,6
1734201360000,4
1734201450000,8
1734201540000,6
1734201630000,7
1734201720000,1
1734201810000,7
1734201900000,5
1734201990000,9
1734202080000,6
1734202170000,9
1734202260000,9
1734202350000,6
1734202440000,4
1734202530000,5
1734202620000,7
1734202710000,4
1734202800000,0
1734202890000,0
1734202980000,5
1734203070000,9
1734203160000,1
1734203250000,4
1734203340000,5
1734203430000,6
1734203520000,0
1734203610000,6
1734203700000,5
1734203790000,4
1734203880000,2
1734203970000,6
1734204060000,4
1734204150000,2
1734204240000,4
1734204330000,1
1734204420000,6
1734204510000,9
1734204600000,4
1734204690000,1
1734204780000,2
1734204870000,9
1734204960000,8
1734205050000,2
1734205140000,1
1734205230000,8
1734205320000,4
1734205410000,7
1734205500000,3
1734205590000,7
1734205680000,2
1734205770000,4
1734205860000,8
1734205950000,1
1734206040000,4
1734206130000,1
1734206220000,7
1734206310000,2
1734206400000,0
1734206490000,0
1734206580000,0
1734206670000,6
1734206760000,5
1734206850000,7
1734206940000,8
1734207030000,9
1734207120000,1
1734207210000,7
1734207300000,7
1734207390000,3
1734207480000,8
1734207570000,0
1734207660000,0
1734207750000,2
1734207840000,3
1734207930000,4
1734208020000,6
1734208110000,4
1734208200000,9
1734208290000,9
1734208380000,6
1734208470000,5
1734208560000,0
1734208650000,2
1734208740000,6
1734208830000,5
1734208920000,9
1734209010000,3
1734209100000,9
1734209190000,4
1734209280000,7
1734209370000,0
1734209460000,4
1734209550000,7
1734209640000,2
1734209730000,7
1734209820000,9
1734209910000,4
1734210000000,3
1734210090000,7
1734210180000,5
1734210270000,9
1734210360000,9
1734210450000,7
1734210540000,0
1734210630000,6
1734210720000,8
1734210810000,3
1734210900000,0
1734210990000,5
1734211080000,8
1734211170000,1
1734211260000,5
1734211350000,7
1734211440000,4
1734211530000,1
1734211620000,9
1734211710000,9
1734211800000,9
1734211890000,6
1734211980000,4
1734212070000,9
1734212160000,7
1734212250000,3
1734212340000,1
1734212430000,3
1734212520000,9
1734212610000,6
1734212700000,4
1734212790000,7
1734212880000,4
1734212970000,5
1734213060000,3
1734213150000,0
1734213240000,3
1734213330000,1
1734213420000,0
1734213510000,9
1734213600000,7
1734213690000,2
1734213780000,7
1734213870000,7
1734213960000,4
1734214050000,8
1734214140000,6
1734214230000,0
1734214320000,6
1734214410000,8
1734214500000,4
1734214590000,3
1734214680000,3
1734214770000,4
1734214860000,9
1734214950000,6
1734215040000,2
1734215130000,0
1734215220000,5
1734215310000,2
1734215400000,4
1734215490000,0
1734215580000,8
1734215670000,1
1734215760000,3
1734215850000,6
1734215940000,7
1734216030000,5
1734216120000,8
1734216210000,5
1734216300000,7
1734216390000,1
1734216480000,4
1734216570000,9
1734216660000,3
1734216750000,2
1734216840000,0
1734216930000,4
1734217020000,4
1734217110000,8
1734217200000,3
1734217290000,0
1734217380000,2
1734217470000,3
1734217560000,1
1734217650000,1
1734217740000,7
1734217830000,0
1734217920000,3
1734218010000,8
1734218100000,8
1734218190000,8
1734218280000,4
1734218370000,0
1734218460000,6
1734218550000,7
1734218640000,4
1734218730000,5
1734218820000,5
1734218910000,8
1734219000000,1
1734219090000,4
1734219180000,5
1734219270000,6
1734219360000,4
1734219450000,6
1734219540000,4
1734219630000,7
1734219720000,8
1734219810000,0
1734219900000,1
1734219990000,5
1734220080000,7
1734220170000,3
1734220260000,2
1734220350000,6
1734220440000,9
1734220530000,0
1734220620000,8
1734220710000,4
1734220800000,0
1734220890000,5
1734220980000,3
1734221070000,0
1734221160000,4
1734221250000,2
1734221340000,0
1734221430000,8
1734221520000,0
1734221610000,5
1734221700000,1
1734221790000,1
1734221880000,4
1734221970000,3
1734222060000,8
1734222150000,0
1734222240000,2
1734222330000,3
1734222420000,5
1734222510000,6
1734222600000,6
1734222690000,8
1734222780000,9
1734222870000,2
1734222960000,1
1734223050000,6
1734223140000,2
1734223230000,2
1734223320000,2
1734223410000,5
1734223500000,9
1734223590000,4
1734223680000,9
1734223770000,7
1734223860000,0
1734223950000,1
1734224040000,9
1734224130000,2
1734224220000,1
1734224310000,1
1734224400000,0
1734224490000,9
1734224580000,2
1734224670000,7
1734224760000,3
1734224850000,5
1734224940000,8
1734225030000,9
1734225120000,6
1734225210000,2
1734225300000,0
1734225390000,9
1734225480000,4
1734225570000,0
1734225660000,1
1734225750000,8
1734225840000,4
1734225930000,4
1734226020000,8
1734226110000,7
1734226200000,8
1734226290000,2
1734226380000,7
1734226470000,8
1734226560000,2
1734226650000,7
1734226740000,0
1734226830000,3
1734226920000,9
1734227010000,1
1734227100000,8
1734227190000,7
1734227280000,3
1734227370000,1
1734227460000,0
1734227550000,5
1734227640000,2
1734227730000,7
1734227820000,2
1734227910000,0
1734228000000,8
1734228090000,0
1734228180000,6
1734228270000,4
1734228360000,7
1734228450000,7
1734228540000,6
1734228630000,9
1734228720000,2
1734228810000,3
1734228900000,2
1734228990000,5
1734229080000,3
1734229170000,9
1734229260000,1
1734229350000,9
1734229440000,8
1734229530000,0
1734229620000,1
1734229710000,3
1734229800000,5
1734229890000,7
1734229980000,4
1734230070000,9
1734230160000,8
1734230250000,3
1734230340000,7
1734230430000,7
1734230520000,4
1734230610000,1
1734230700000,7
1734230790000,5
1734230880000,9
1734230970000,5
1734231060000,1
1734231150000,5
1734231240000,3
1734231330000,3
1734231420000,8
1734231510000,3
1734231600000,6
1734231690000,6
1734231780000,7
1734231870000,5
1734231960000,0
1734232050000,0
1734232140000,6
1734232230000,6
1734232320000,8
1734232410000,4
1734232500000,1
1734232590000,3
1734232680000,5
1734232770000,9
1734232860000,1
1734232950000,9
1734233040000,0
1734233130000,7
1734233220000,2
1734233310000,5
1734233400000,9
1734233490000,4
1734233580000,4
1734233670000,8
1734233760000,8
1734233850000,6
1734233940000,8
1734234030000,5
1734234120000,7
1734234210000,7
1734234300000,3
1734234390000,6
1734234480000,1
1734234570000,3
1734234660000,6
1734234750000,9
1734234840000,5
1734234930000,9
1734235020000,2
1734235110000,6
1734235200000,8
1734235290000,0
1734235380000,1
1734235470000,7
1734235560000,6
1734235650000,9
1734235740000,2
1734235830000,2
1734235920000,7
1734236010000,2
1734236100000,1
1734236190000,4
1734236280000,2
1734236370000,2
1734236460000,6
1734236550000,0
1734236640000,3
1734236730000,2
1734236820000,0
1734236910000,6
1734237000000,1
1734237090000,2
1734237180000,7
1734237270000,4
1734237360000,2
1734237450000,3
1734237540000,8
1734237630000,5
1734237720000,4
1734237810000,9
1734237900000,9
1734237990000,6
1734238080000,1
1734238170000,8
1734238260000,5
1734238350000,8
1734238440000,5
1734238530000,4
1734238620000,4
1734238710000,4
1734238800000,7
1734238890000,1
1734238980000,2
1734239070000,6
1734239160000,6
1734239250000,1
1734239340000,9
1734239430000,0
1734239520000,7
1734239610000,9
1734239700000,7
1734239790000,8
1734239880000,0
1734239970000,8
1734240060000,2
1734240150000,8
1734240240000,9
1734240330000,2
1734240420000,5
1734240510000,2
1734240600000,2
1734240690000,7
1734240780000,6
1734240870000,3
1734240960000,7
1734241050000,4
1734241140000,6
1734241230000,3
1734241320000,7
1734241410000,7
1734241500000,7
1734241590000,9
1734241680000,1
1734241770000,6
1734241860000,1
1734241950000,2
1734242040000,2
1734242130000,3
1734242220000,4
1734242310000,3
1734242400000,1
1734242490000,0
1734242580000,6
1734242670000,8
1734242760000,1
1734242850000,5
1734242940000,4
1734243030000,1
1734243120000,7
1734243210000,8
1734243300000,8
1734243390000,3
1734243480000,2
1734243570000,2
1734243660000,6
1734243750000,8
1734243840000,4
1734243930000,2
1734244020000,9
1734244110000,9
1734244200000,6
1734244290000,4
1734244380000,0
1734244470000,1
1734244560000,2
1734244650000,7
1734244740000,1
1734244830000,2
1734244920000,5
1734245010000,4
1734245100000,8
1734245190000,8
1734245280000,0
1734245370000,4
1734245460000,2
1734245550000,0
1734245640000,4
1734245730000,8
1734245820000,6
1734245910000,0
1734246000000,7
1734246090000,7
1734246180000,9
1734246270000,0
1734246360000,9
1734246450000,6
1734246540000,4
1734246630000,9
1734246720000,5
1734246810000,4
1734246900000,7
1734246990000,5
1734247080000,7
1734247170000,6
1734247260000,2
1734247350000,2
1734247440000,9
1734247530000,4
1734247620000,2
1734247710000,2
1734247800000,8
1734247890000,3
1734247980000,0
1734248070000,5
1734248160000,4
1734248250000,0
1734248340000,1
1734248430000,1
1734248520000,4
1734248610000,5
1734248700000,2
1734248790000,5
1734248880000,3
1734248970000,1
1734249060000,2
1734249150000,7
1734249240000,1
1734249330000,4
1734249420000,1
1734249510000,6
1734249600000,6
1734249690000,0
1734249780000,4
1734249870000,7
1734249960000,6
1734250050000,4
1734250140000,0
1734250230000,3
1734250320000,3
1734250410000,4
1734250500000,1
1734250590000,0
1734250680000,1
1734250770000,6
1734250860000,5
1734250950000,7
1734251040000,8
1734251130000,7
1734251220000,5
1734251310000,4
1734251400000,3
1734251490000,4
1734251580000,5
1734251670000,2
1734251760000,7
1734251850000,5
1734251940000,9
1734252030000,6
1734252120000,8
1734252210000,9
1734252300000,9
1734252390000,8
1734252480000,3
1734252570000,0
1734252660000,8
1734252750000,5
1734252840000,7
1734252930000,9
1734253020000,0
1734253110000,1
1734253200000,5
1734253290000,9
1734253380000,2
1734253470000,1
1734253560000,3
1734253650000,3
1734253740000,0
1734253830000,0
1734253920000,3
1734254010000,5
1734254100000,1
1734254190000,4
1734254280000,4
1734254370000,3
1734254460000,8
1734254550000,8
1734254640000,2
1734254730000,9
1734254820000,2
1734516540000,1
1734516630000,7
1734516720000,0
1734516810000,0
1734516900000,1
1734516990000,5
1734517080000,8
1734517170000,2
1734517260000,5
1734517350000,8
1734517440000,2
1734517530000,5
1734517620000,1
1734517710000,6
1734517800000,2
1734517890000,0
1734517980000,9
1734518070000,5
1734518160000,3
1734518250000,6
1734518340000,3
1734518430000,5
1734518520000,2
1735368570000,2
1735368660000,6
1735368750000,1
1735368840000,8
1735368930000,8
1735369020000,7
1735369110000,4
1735369200000,4
1735369290000,2
1735369380000,1
1735369470000,4
1735369560000,9
1735369650000,7
1735369740000,5
1735369830000,6
1735369920000,1
1735370010000,1
1735370100000,8
